kind,subject,session,file,q_no,answer
answer_text,Computer Science,2022-23,ComputerScience-MS.md,2,Saman 31 History 2017-03-24 20000 F
answer_text,Computer Science,2022-23,ComputerScience-MS.md,4,Samira 35 History 2018-07-01 40000 F
mcq_key,Biotechnology,2022-23,Biotechnology-MS.md,22,A
mcq_key,Biotechnology,2022-23,Biotechnology-MS.md,29,A
mcq_key,Biotechnology,2022-23,Biotechnology-MS.md,33,A
mcq_key,Biotechnology,2022-23,Biotechnology-MS.md,16,A
mcq_key,Biotechnology,2022-23,Biotechnology-MS.md,30,A
answer_text,Biotechnology,2022-23,Biotechnology-MS.md,17,Tissue Plasminogen Activator (tPA)
mcq_key,Business Studies,2022-23,BusinessStudies-MS.md,18,A
answer_text,Business Studies,2022-23,BusinessStudies-MS.md,21,The process by which a manager synchronizes the activities of different 1
answer_text,Business Studies,2022-23,BusinessStudies-MS.md,25,"(i) Training is a systematic learning,"
answer_text,Business Studies,2022-23,BusinessStudies-MS.md,32,Steps in the process of planning to be followed by a manager before (2X3=6)
answer_text,Business Studies,2022-23,BusinessStudies-MS.md,34,"Functions of marketing, apart from the ones Choco Ltd is already performing: (1½ X 4 =6)"
answer_text,Sanskrit Elective,2022-23,SanskritElective-MS.md,19,(अ) अधोणिणखतप्रश्नानाम् उत्तराणर् णिखत। (के विं प्रश्नत्रयम्) 1×3=3
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,5,"Rohit, aged 13 years and Kartik, aged 20 years entered into a sale agreement wherein 1"
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,6,Assertion(A): The salaries and allowances of judges are fixed and not subject to vote 1
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,10,International law is based on consent-based governance as states are not obliged to 1
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,11,Statement 1 : The intentional tort of battery occurs when the defendant causes the 1
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,12,Which court in India can designate an advocate as a Senior Advocate? 1
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,13,"Jatin, a resident of Sompur was visiting the neighbouring city of Malikgarh, where he 1"
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,14,Assertion (A): When the defendant carries out or keeps an unusually hazardous situation 1
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,17,What is the first step in the formation of a contract? 1
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,18,When is the communication of offer complete? 1
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,19,What happens when an offer is accepted? 1
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,20,How is this judgement contradictory to the Carlill v. Carbolic Smokeball Company 1
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,21,Neha and Rani are good friends and have also completed a degree in law. As fresh 2
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,25,India is expected to liberalise the legal sector under the General Agreement on Trade and 2
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,26,How has the Judiciary limited the power conferred on the Parliament by Article 368 of 2
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,28,The constant tussle between the executive and judiciary over the appointment of judges 2
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,32,"In the given scenarios, how can international law be applied in domestic legislation in 3"
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,33,Article 21 of the Indian Constitution provides that a person can be deprived of his or 3
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,36,Explain legal aid in context of social justice and human rights in India. 3
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,37,A matter relating to right to fisheries over high seas arose between two neighboring 5
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,39,In Konkan Railways Corp. Ltd. v. Mehul Construction Co. the Hon’ble Supreme Court 5
answer_text,Legal Studies,2022-23,LegalStudies-MS.md,40,Explain the objectives that are widely accepted for enforcement of criminal law. 5
mcq_key,Engg Graphics,2022-23,EnggGraphics-MS.md,21,A
answer_text,Tamil,2022-23,Tamil-MS.md,2,A.ெின்வரும் உறரநறடப் ெகுதிறைப் ெடித்துக் பகாடுக்கப்ெட்ட ெலவுள்
answer_text,Informatics Practices,2022-23,InformaticsPractices-MS.md,19,Web Page: A Web Page is a part of a website and is commonly written 2
answer_text,Informatics Practices,2022-23,InformaticsPractices-MS.md,20,The problem with the given SQL query is that WHERE clause should not be 2
answer_text,Hindustani Melodic,2022-23,HindustaniMelodic-MS.md,9,Definition of Grams and its varieties and specialties. 2
answer_text,Hindustani Melodic,2022-23,HindustaniMelodic-MS.md,10,"Meaning of Zamzama, description and usage with examples in Raga. 2"
answer_text,Hindustani Melodic,2022-23,HindustaniMelodic-MS.md,11,"The candidate is expected to write about Allaudin Khan’s life, education, Gharana, style, 2"
answer_text,Hindustani Melodic,2022-23,HindustaniMelodic-MS.md,12,Different parts of instruments involved in tuning the wires and process of Tuning main 2
answer_text,Hindustani Melodic,2022-23,HindustaniMelodic-MS.md,13,Recognizing Rag Bageshri and elaborating Chalan of Bageshri upto 50 swaras. 2
answer_text,Hindustani Melodic,2022-23,HindustaniMelodic-MS.md,14,The candidate is expected to write the notation of Maseet Khani Gat in Teental with Tala 6
answer_text,Hindustani Melodic,2022-23,HindustaniMelodic-MS.md,15,"The candidate is expected to write the notation of Razakhani Gat in Teental with Tala, 6"
answer_text,Hindustani Melodic,2022-23,HindustaniMelodic-MS.md,16,"Write in Tala Notation with Matra, Vibhag, Tali, Khali, signs with bols in Jhaptal with Thah 6"
answer_text,Hindi Core,2022-23,HindiCore-MS.md,3,(i) (क) तारत ता 1
answer_text,Hindi Core,2022-23,HindiCore-MS.md,5,(i) (ख) सू और संपूण 1
answer_text,Hindi Core,2022-23,HindiCore-MS.md,6,(i) (ग) पीढ़ी अं तराल 1
answer_text,Hindi Core,2022-23,HindiCore-MS.md,10,(क)  किव का सांसा रक किठनाइयों से जू झने पर भी इस जीवन (3×2=6)
answer_text,Hindi Core,2022-23,HindiCore-MS.md,11,(क)  ब ों को पतं ग का ब त ि य होना (2×2=4)
answer_text,Kokborok,2022-23,Kokborok_MS.md,10,"Eq|I ffi isqE""Fr aq FfR'Er&s ffi : (l+4)xl:5"
mcq_key,Maths,2022-23,Maths-MS.md,16,A
mcq_key,Maths,2022-23,Maths-MS.md,17,B
mcq_key,Maths,2022-23,Maths-MS.md,18,B
mcq_key,Maths,2022-23,Maths-MS.md,19,C
mcq_key,Maths,2022-23,Maths-MS.md,20,A
answer_text,Maths,2022-23,Maths-MS.md,22,Let AB represent the height of the street light from the ground. At
answer_text,Maths,2022-23,Maths-MS.md,27,P(not obtaining an odd person in a single round) = P(All three of
answer_text,Maths,2022-23,Maths-MS.md,28,Let I = ∫ =∫
answer_text,Maths,2022-23,Maths-MS.md,30,We have Z= 400x +300y subject to
answer_text,Maths,2022-23,Maths-MS.md,34,The given lines are non-parallel lines. There is a unique line-
answer_text,Nepalese,2022-23,Nepalese-MS.md,17,I. यहाँ ‘ऋतुिाज’ भनेि कसलार्ा भवनएको छ?
answer_text,Nepalese,2022-23,Nepalese-MS.md,18,I. कसको घिमा श्रीसम्पविको नाउँ मा एकसिो ओड़्ने ओछ्यानेमात्र धथयो?
mcq_key,Biology,2022-23,Biology-MS.md,19,A
mcq_key,Biology,2022-23,Biology-MS.md,20,A
mcq_key,Biology,2022-23,Biology-MS.md,21,A
mcq_key,Biology,2022-23,Biology-MS.md,33,A
answer_text,Biology,2022-23,Biology-MS.md,26,"An antibody molecule consists of four polypeptide chains, two are long 3"
answer_text,History,2022-23,History-MS.md,1,Identify the ruler of the Satvahana dynasty with the help of following 1
answer_text,History,2022-23,History-MS.md,2,Who among the following had issued the first gold coins in the first century 1
answer_text,History,2022-23,History-MS.md,7,Which one among the following dynasties built the Hiriya canal? 1
answer_text,History,2022-23,History-MS.md,8,Fill in the blank : 1
answer_text,History,2022-23,History-MS.md,9,Find out the correct chronological order of ‘the Chishti Silsila’ from the 1
answer_text,History,2022-23,History-MS.md,14,Consider the following statements and select the correct from the 1
answer_text,History,2022-23,History-MS.md,15,From which of the following regions Ahom rulers belonged to? 1
answer_text,History,2022-23,History-MS.md,16,Which one of the following metallic coins was more prevalent during the 1
answer_text,History,2022-23,History-MS.md,17,Who among the following Introduced Permanent Settlement in Bengal? 1
answer_text,History,2022-23,History-MS.md,24,Analyze the concept of the Asiatic mode of production as stated by 3
answer_text,History,2022-23,History-MS.md,28,Describe the familial relationship observed during Mahabharat era. 8
answer_text,History,2022-23,History-MS.md,29,Analyze the importance and limitations of Ain-i-Akbari as a source 4
answer_text,History,2022-23,History-MS.md,32,Read the following source carefully and answer the questions that follow: 4
answer_text,History,2022-23,History-MS.md,33,Read the following source carefully and answer the questions that follow: 4
answer_text,History,2022-23,History-MS.md,34,"(34.1) On the given political map of India, locate and label the following with"
answer_text,Arabic,2022-23,Arabic-MS.md,4,Essay writing in Arabic on a given topic in about 100 3+1+1=05
answer_text,Arabic,2022-23,Arabic-MS.md,5,Selection of right answers from multiple options. 1X5=5
answer_text,Arabic,2022-23,Arabic-MS.md,6,Selection of right answers from multiple options. 1X5=5
answer_text,Arabic,2022-23,Arabic-MS.md,7,"Explanation of ‫ العدد والمعدود‬from 1-10, with suitable 2+3= 5"
answer_text,Arabic,2022-23,Arabic-MS.md,8,Selection of suitable answers from multiple choices given 1X7=7
answer_text,Arabic,2022-23,Arabic-MS.md,9,Selection of suitable answers from multiple choices given 1X3=3
answer_text,Arabic,2022-23,Arabic-MS.md,10,Translation of any two text passages 6+6+2+2=16
answer_text,Arabic,2022-23,Arabic-MS.md,11,Putting vowel points on a passage. 1+3=4
answer_text,Arabic,2022-23,Arabic-MS.md,12,Poetry: explanation of any four verses. 8+2=10
answer_text,Manipuri Dance,2022-23,ManipuriDance-MS.md,11,Chali or Chari is the basic dance movement in Manipuri Raas dances. 2
answer_text,Manipuri Dance,2022-23,ManipuriDance-MS.md,12,"Khamba Thoibi Jagoi is a folk dance of Moirang, an ancient kingdom of 2"
answer_text,Manipuri Dance,2022-23,ManipuriDance-MS.md,13,"The Punglon Jagoi is executed in a fast tempo, a metrical pattern and a 2"
answer_text,Manipuri Dance,2022-23,ManipuriDance-MS.md,14,Kartal cholam : This dance is Manipuri Sagkritn is very important role in 6
answer_text,Manipuri Dance,2022-23,ManipuriDance-MS.md,15,Dashavatar is male dance called Tandap and Krishana Vandana is Geet 6
answer_text,Manipuri Dance,2022-23,ManipuriDance-MS.md,16,Some measures to popularize the Manipuri Dance across the globe:- 6
mcq_key,Bengali,2022-23,Bengali-MS.md,14,A
answer_text,Kathakali,2022-23,Kathakali-MS.md,16,Hastalakshana Deepika Sloka and names of the Hand gestures 6
mcq_key,Physcal Education,2022-23,PhyscalEducation-MS.md,32,A
mcq_key,Physcal Education,2022-23,PhyscalEducation-MS.md,33,A
answer_text,Physcal Education,2022-23,PhyscalEducation-MS.md,20,Benefits of self talk 2
answer_text,Carnatic Music Percussion,2022-23,CarnaticMusicPercussion-MS.md,14,"Write a brief life history – birth, Education, Musical contribution of 6"
answer_text,Carnatic Music Percussion,2022-23,CarnaticMusicPercussion-MS.md,15,Briefly classify the percussion instruments of Indian music. 6
answer_text,Carnatic Music Percussion,2022-23,CarnaticMusicPercussion-MS.md,16,Adi tala Koruvai 6
mcq_key,Home Science,2022-23,HomeScience-MS.md,32,A
answer_text,Home Science,2022-23,HomeScience-MS.md,22,Factors he should consider while taking career related decision are- ½ x 4=2
answer_text,Home Science,2022-23,HomeScience-MS.md,23,Four skills required to start Food Processing Unit: ½ x 4=2
answer_text,Home Science,2022-23,HomeScience-MS.md,24,Four job opportunities for print journalist ½ x 4=2
answer_text,Home Science,2022-23,HomeScience-MS.md,33,Difference between commercial laundry and home laundry- 1x4=4
answer_text,Home Science,2022-23,HomeScience-MS.md,34,Three basic causes and two underlying causes at household level 2+2+1=5
mcq_key,English Core,2022-23,EnglishCore-MS.md,2,A
answer_text,Physics,2022-23,Physics-MS.md,23,To keep the reading of ammeter constant value of R should be increased 1
answer_text,Physics,2022-23,Physics-MS.md,24,Angular width 2φ = 2λ/d ½
answer_text,Physics,2022-23,Physics-MS.md,28,Derivation 2
answer_text,Physics,2022-23,Physics-MS.md,29,From the observations made (parts A and B) on the basis of Einstein’s
answer_text,Persian,2022-23,Persian-MS.md,9,As I heard that a man came out of the house at dawn in the dark to go to the
answer_text,Persian,2022-23,Persian-MS.md,10,We all love stories since childhood to old age. When we sit to listen to the tales
answer_text,Persian,2022-23,Persian-MS.md,11,10 Marks
answer_text,Hindustani Music Percussion,2022-23,HindustaniMusicPercussion-MS.md,9,"The candidate is expected to explain term of Uthan, compositions, and Tala Notation. 2"
answer_text,Carnatic Music Vocal,2022-23,CarnaticMusicVocal-MS.md,14,"The candidate is expected to write details about Gopalakrishna Bharati’s year and place of birth, 6"
answer_text,Carnatic Music Vocal,2022-23,CarnaticMusicVocal-MS.md,15,"The student is expected to classify the musical instrument into four categories, mentioning the 6"
answer_text,Carnatic Music Vocal,2022-23,CarnaticMusicVocal-MS.md,16,It is expected from the student to write details about Maha Vaidyanatha Iyer’s year and place of 6
mcq_key,Lepcha,2022-23,Lepcha-MS.md,21,D
answer_text,Lepcha,2022-23,Lepcha-MS.md,20,C 1x5=5
answer_text,Lepcha,2022-23,Lepcha-MS.md,22,C 1x4=4
answer_text,Lepcha,2022-23,Lepcha-MS.md,1,Unseen Passage-
answer_text,Lepcha,2022-23,Lepcha-MS.md,2,Unseen Passage-
answer_text,Lepcha,2022-23,Lepcha-MS.md,5,Thongom Kaat Nahan
answer_text,Lepcha,2022-23,Lepcha-MS.md,6,Essay Writing
answer_text,Lepcha,2022-23,Lepcha-MS.md,8,Letter Writing (Formal/Informal)
answer_text,Hindustani Vocal,2022-23,HindustaniVocal-MS.md,9,"Brief explanation & types of Murchhana, Gamak, Meend. (any two) 2"
answer_text,Hindustani Vocal,2022-23,HindustaniVocal-MS.md,10,"Sangeet Parijat’s author’s name, time and special features and musical concepts of the 2"
answer_text,Hindustani Vocal,2022-23,HindustaniVocal-MS.md,11,"The candidate is expected to explain Thaat, vadi, samavadi, swaras, jati time of singing 2"
answer_text,Hindustani Vocal,2022-23,HindustaniVocal-MS.md,12,A brief description of the terms with examples is to be given. 2
answer_text,Hindustani Vocal,2022-23,HindustaniVocal-MS.md,13,The candidate is expected to identify Raga Bageshri and elaborate the identified Raga 2
answer_text,Hindustani Vocal,2022-23,HindustaniVocal-MS.md,14,The candidate is expected to write the notation of a Dhamar in any prescribed Raga in 6
answer_text,Hindustani Vocal,2022-23,HindustaniVocal-MS.md,15,The candidate is expected to write the special features of Tala Dhamar or Jhaptala and 6
answer_text,Hindustani Vocal,2022-23,HindustaniVocal-MS.md,16,The candidate is expected to write the notation of a Vilambit Khayal in anyone of the 6
mcq_key,Economics,2022-23,Economics-MS.md,16,A
mcq_key,Economics,2022-23,Economics-MS.md,17,A
mcq_key,Economics,2022-23,Economics-MS.md,31,A
mcq_key,Economics,2022-23,Economics-MS.md,32,A
mcq_key,Economics,2022-23,Economics-MS.md,33,A
mcq_key,Economics,2022-23,Economics-MS.md,34,A
answer_text,Economics,2022-23,Economics-MS.md,13,"Given, MPC = 0.75, ΔY = ₹ 2,000 Crore"
answer_text,Economics,2022-23,Economics-MS.md,14,"The given instance where, Reserve Bank of India has sold government securities in the secondary market"
